Fertilizer consumption (kilograms per hectare of arable land),"Gambia, The",3.20855615,4.444444444,11.62790698,0,10.82593857,7.3,0.455155556,8.051840909,2.236386364,0
Fertilizer consumption (kilograms per hectare of arable land),Georgia,0,38.99371069,42.92929293,33.04130163,47.52813853,46.88767089,68.68312329,68.79173633,0,0
Fertilizer consumption (kilograms per hectare of arable land),Germany,279.9014285,246.2038119,247.3632461,220.0740395,194.4190123,211.5968259,217.6956778,166.4811184,130.141019,0
Fertilizer consumption (kilograms per hectare of arable land),Ghana,4.814814815,2.75,4.161988062,4.076763319,20.88362747,20.43722678,16.69546937,27.55025754,37.37177048,0
Fertilizer consumption (kilograms per hectare of arable land),Gibraltar,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Greece,240.0827872,185.8251058,169.5402299,154.1108944,133.3236842,126.1878886,123.0625,134.7717902,149.9650786,0
Fertilizer consumption (kilograms per hectare of arable land),Greenland,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Grenada,0,0,0,229.26,101.91,99.37666667,126.7233333,121.6133333,64.63,0
Fertilizer consumption (kilograms per hectare of arable land),Guam,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Guatemala,90,124.8153619,113.1165376,76.63425991,136.0438247,150.805226,196.9264208,211.3159763,219.3496139,0
Fertilizer consumption (kilograms per hectare of arable land),Guinea,0.406940063,1.450326323,1.199853855,0.875592849,0.883636364,0.932758621,1.023087097,6.857345161,6.857345161,0
Fertilizer consumption (kilograms per hectare of arable land),Guinea-Bissau,2.344,1.071428571,2.307692308,9.65425,14.38571429,16.555,15.60166667,26.18,31.71666667,0
Fertilizer consumption (kilograms per hectare of arable land),Guyana,30.6122449,27.78704708,36.61533721,35.95559846,32.58095238,39.31904762,53.14930952,61.86059524,60.88845238,0
Fertilizer consumption (kilograms per hectare of arable land),Haiti,1.282051282,6.375,12.14222222,8.607566667,7.45828,12.92888983,19.00035593,10.99239831,7.426975124,0
Fertilizer consumption (kilograms per hectare of arable land),Honduras,10.25581395,17.87878788,92.03486842,41.5742603,98.442,85.65641454,140.0178389,205.4130255,191.1195481,0
Fertilizer consumption (kilograms per hectare of arable land),"Hong Kong SAR, China",0,0,0,359.064,412.75,468.08,519.4322581,475.6666667,0,0
Fertilizer consumption (kilograms per hectare of arable land),Hungary,134.5358132,66.06085492,76.90392198,94.87624837,99.19512726,84.33424408,112.7082369,150.8589269,161.8105872,0
Fertilizer consumption (kilograms per hectare of arable land),Iceland,170.3161765,148.8740741,143.8461538,145.751938,167.8217054,148.699187,201.7326733,136.2809917,139.8677686,0
Fertilizer consumption (kilograms per hectare of arable land),India,73.52302412,83.45589294,104.0679516,100.3290553,136.4039215,179.0358769,163.4980794,176.0713134,193.2450407,0
Fertilizer consumption (kilograms per hectare of arable land),Indonesia,123.4780033,144.0499825,145.8663102,113.9232037,146.0595873,183.2246792,253.7707562,263.469419,279.2226909,0
Fertilizer consumption (kilograms per hectare of arable land),"Iran, Islamic Rep.",76.43186307,57.91082656,75.31032844,87.89614761,126.7806185,90.24886485,73.21302308,57.94216032,68.28943691,0
Fertilizer consumption (kilograms per hectare of arable land),Iraq,41.4,76.03960396,87.11363636,141.0222222,46.54583333,34.29,19.70423425,55.17678406,55.17678406,0
Fertilizer consumption (kilograms per hectare of arable land),Ireland,1754.434871,1878.591057,1596.770576,1153.707063,1066.100026,1065.372345,1238.346662,1572.983348,1637.092569,0
Fertilizer consumption (kilograms per hectare of arable land),Isle of Man,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Israel,299.1253644,297.9942693,361.1940299,251.8624642,304.950495,206.4032698,264.2262895,240.6779661,265.3793103,0
Fertilizer consumption (kilograms per hectare of arable land),Italy,215.7545495,227.1821347,209.8691319,171.1218776,177.0315889,122.7459529,126.5640606,129.8369775,133.2188871,0
Fertilizer consumption (kilograms per hectare of arable land),Jamaica,160.5042017,144.0993789,161.6896552,94.67407407,63.515625,62.625,115.28575,102.4584167,65.28541667,0
Fertilizer consumption (kilograms per hectare of arable land),Japan,385.4865772,378.4334764,312.8114664,292.8733582,294.3901451,255.0904694,253.1975367,235.9971028,216.9603524,0
Fertilizer consumption (kilograms per hectare of arable land),Jordan,93.75,66.3507109,123.3210526,154.3589744,55.78947368,130.6306306,92.56842105,114.0447761,138.8955823,0
Fertilizer consumption (kilograms per hectare of arable land),Kazakhstan,0,3.488740882,0.404294227,0.836099753,1.446743081,2.046032952,3.952704766,4.053713527,4.445612864,0
Fertilizer consumption (kilograms per hectare of arable land),Kenya,21.38276553,23.80777696,27.16973065,27.31310155,33.15480226,32.79252182,47.73076034,48.12313103,60.66206897,0
Fertilizer consumption (kilograms per hectare of arable land),Kiribati,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),"Korea, Dem. People's Rep.",363.8111888,134.5833333,68.34782609,53.86434783,65.90967234,73.73414167,61.86564026,90.00192593,18.86946405,0
Fertilizer consumption (kilograms per hectare of arable land),"Korea, Rep.",490.374808,520.3252033,507.6112412,417.9699223,333.7393144,330.2821035,345.9229268,367.3289301,281.4780343,0
Fertilizer consumption (kilograms per hectare of arable land),Kosovo,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Kuwait,0,200,166.6666667,83.33333333,317.1054545,228.396,777.1505263,1122.21625,1208.14375,0
Fertilizer consumption (kilograms per hectare of arable land),Kyrgyz Republic,0,20.67946824,21.38088235,7.050557621,22.19677495,22.65945777,32.00062471,21.22981366,22.64641914,0
Fertilizer consumption (kilograms per hectare of arable land),Lao PDR,1.877346683,2.182481752,5.294663573,10.73325123,7.298991667,11.49882143,33.99536741,39.20224514,50.8919281,0
Fertilizer consumption (kilograms per hectare of arable land),Latvia,0,55.73099415,46.45892351,45.67420349,62.65560166,77.64791134,101.1240695,101.1528958,111.814978,0
Fertilizer consumption (kilograms per hectare of arable land),Lebanon,138.7978142,155.5555556,340.6417112,263.4002308,228.2208824,365.0266667,277.6416667,264.3370754,146.3246949,0
Fertilizer consumption (kilograms per hectare of arable land),Lesotho,14.51104101,16.30769231,18.46153846,0,0,0,0,15.77936175,8.286689977,0
Fertilizer consumption (kilograms per hectare of arable land),Liberia,0.857142857,0,0,7.79275,11.685,12.41625,12.0842,19.992,5.56922,0
Fertilizer consumption (kilograms per hectare of arable land),Libya,42.99168975,40.82191781,27.82369146,35.99719008,31.46355429,38.55588578,22.91705233,16.41567442,14.72384884,0
Fertilizer consumption (kilograms per hectare of arable land),Liechtenstein,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Lithuania,0,30.5019305,48.37370242,115.314216,115.4992548,103.9766852,111.7521913,133.5167849,139.6845108,0
Fertilizer consumption (kilograms per hectare of arable land),Luxembourg,0,0,0,267.4677419,293.6333333,258.1920904,240.7602619,217.1716521,226.9957741,0
Fertilizer consumption (kilograms per hectare of arable land),"Macao SAR, China",0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Madagascar,3.990808824,3.884827586,2.992068966,2.103335593,2.52645,2.977286667,8.734476667,12.60090667,3.33934,0
Fertilizer consumption (kilograms per hectare of arable land),Malawi,21.33333333,10.1347619,19.30769231,29.71368421,36.82454545,37.398,39.76499861,34.3170259,96.7358825,0
Fertilizer consumption (kilograms per hectare of arable land),Malaysia,977.326456,1247.224916,1607.408254,1183.44614,2012.955358,2166.750064,2291.563744,1952.092022,2146.253789,0
Fertilizer consumption (kilograms per hectare of arable land),Maldives,0,0,0,6,117.6666667,94.35897436,60.38717949,114.974359,110.0846154,0
Fertilizer consumption (kilograms per hectare of arable land),Mali,7.403799318,7.911392405,10.13245033,18.41480408,17.83974106,18.50789171,19.22494371,20.41253152,28.62068577,0
Fertilizer consumption (kilograms per hectare of arable land),Malta,45.345,41.06166667,187.375,110.0733333,114.5414634,79.39647577,81.87513935,89.31422271,148.6589744,0
Fertilizer consumption (kilograms per hectare of arable land),Marshall Islands,0,0,0,4,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Mauritania,9.75,8.888888889,4,4.678488889,6.941333333,9.250733333,7.772466667,13.0424,15.80044444,0
Fertilizer consumption (kilograms per hectare of arable land),Mauritius,282.9897959,314.0645161,363.7472527,318.3707865,257.8674699,163.2,313.2905333,187.1136,186.5042667,0
Fertilizer consumption (kilograms per hectare of arable land),Mexico,82.84121793,73.08084616,79.02851386,68.6658989,69.03282969,72.30423407,90.46677587,105.6563985,109.2534102,0
Fertilizer consumption (kilograms per hectare of arable land),"Micronesia, Fed. Sts.",0,0,0,0,0,0,0,0,0.465,0
Fertilizer consumption (kilograms per hectare of arable land),Moldova,0,65.37805571,3.893214683,8.138903961,8.46043956,11.05956977,25.93344907,59.42118095,50.5518761,0
Fertilizer consumption (kilograms per hectare of arable land),Monaco,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Mongolia,10.65693431,0.378501136,3.120356612,3.772688719,5.542414703,8.964183717,14.67192047,31.76546633,31.25777311,0
Fertilizer consumption (kilograms per hectare of arable land),Montenegro,0,0,0,0,18.70114943,14.35465116,276.9163803,246.7967391,311.9640449,0
Fertilizer consumption (kilograms per hectare of arable land),Morocco,40.19754221,32.3432705,35.97918742,65.55427279,60.16865079,57.17102454,71.35059399,63.36318673,55.29240415,0
Fertilizer consumption (kilograms per hectare of arable land),Mozambique,0.753623188,1.764705882,2,5.97752809,4.643061224,8.199469027,7.534084956,6.71119469,12.25685487,0
Fertilizer consumption (kilograms per hectare of arable land),Myanmar,7.895055921,15.18250472,17.9787568,4.290103427,9.01625387,6.637221349,24.34088203,49.34833263,38.66058326,0
Fertilizer consumption (kilograms per hectare of arable land),Namibia,0,0,0.12254902,3.903186275,2.846248462,4.43375,6.1386625,40.012025,3.72615,0
Fertilizer consumption (kilograms per hectare of arable land),Nauru,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Nepal,31.24978452,39.84746562,51.76600912,16.68094218,5.642035398,25.08669725,67.37034584,86.88413682,97.83852013,0
Fertilizer consumption (kilograms per hectare of arable land),Netherlands,606.4474254,591.1657257,521.5614582,386.9208038,353.1463825,293.3258361,247.8532632,274.2693438,274.3539382,0
Fertilizer consumption (kilograms per hectare of arable land),New Caledonia,200,228.5714286,128.5714286,260.5882353,240,150,254.3333333,248.9112228,248.9112228,0
Fertilizer consumption (kilograms per hectare of arable land),New Zealand,902.8947368,1652.792913,1652.373986,1888.689088,2087.051629,1401.539078,1431.405085,1776.247252,1445.046023,0
Fertilizer consumption (kilograms per hectare of arable land),Nicaragua,30.77692308,16.14814815,21.44444444,29.57678293,32.48768737,34.2,50.9760479,58.27840319,68.70698603,0
Fertilizer consumption (kilograms per hectare of arable land),Niger,0.208318231,0.470927994,0.035755149,0.611819484,0.527622551,0.49602649,0.999243452,0.694769492,0.586468362,0
Fertilizer consumption (kilograms per hectare of arable land),Nigeria,14.26159436,9.548387097,4.8,4.314671598,10.31526777,11.21455203,8.957569179,18.84129599,18.61032762,0
Fertilizer consumption (kilograms per hectare of arable land),North Macedonia,0,96.75369458,66.7802385,37.81362725,57.46697039,67.11111111,72.2057767,60.84748804,50.48990408,0
Fertilizer consumption (kilograms per hectare of arable land),Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Norway,243.7093023,231.0267857,223.830735,205.5797267,216.4184149,170.0036337,194.533396,203.8196736,208.539801,0
Fertilizer consumption (kilograms per hectare of arable land),Oman,270.8285714,262.0689655,263.0322581,388.1945161,795.2807692,542.2962099,497.2829333,320.9150796,328.8283501,0
Fertilizer consumption (kilograms per hectare of arable land),Pakistan,63.62685714,72.18419835,82.84228792,97.78475336,125.7302441,138.3047295,134.8541393,152.72362,157.2866929,0
Fertilizer consumption (kilograms per hectare of arable land),Palau,0,0,0,0,0,0,0,0,28.63333333,0
Fertilizer consumption (kilograms per hectare of arable land),Panama,77.47895792,59.9,76.68461538,40.40328467,38.3962963,63.75925047,58.99136283,68.39332743,123.9101593,0
Fertilizer consumption (kilograms per hectare of arable land),Papua New Guinea,64.0625,67.35751295,41.20603015,31.16363636,57.0620155,109.4833333,103.4966984,122.2432424,107.8859517,0
Fertilizer consumption (kilograms per hectare of arable land),Paraguay,8.494312796,9.346938776,25.20421053,47.71588785,72.72112676,85.60603774,108.3527343,120.0566329,139.913046,0
Fertilizer consumption (kilograms per hectare of arable land),Peru,25.66587819,40.54335984,53.51724913,66.85808379,72.01770924,75.30280255,91.77682657,113.5333822,111.8241912,0
Fertilizer consumption (kilograms per hectare of arable land),Philippines,107.1335766,112.5019681,122.3824732,139.3404255,143.5792435,151.4354717,157.3435903,169.0010733,232.0252648,0
Fertilizer consumption (kilograms per hectare of arable land),Poland,107.1309425,99.87055944,110.774703,116.1952344,159.3386158,180.4783452,164.0007321,173.0765737,156.0643971,0
Fertilizer consumption (kilograms per hectare of arable land),Portugal,118.7713311,112.7272727,140.116764,120.4046084,137.0608984,148.9573621,191.0395217,182.3190891,175.8001819,0
Fertilizer consumption (kilograms per hectare of arable land),Puerto Rico,0,0,0,60.68647059,62.66598174,69.42520325,79.7836773,68.73187251,0,0
Fertilizer consumption (kilograms per hectare of arable land),Qatar,138,461.5384615,76.92307692,118.976378,78.74015748,300.0652316,237.8378378,232.5290476,240.2409524,0
Fertilizer consumption (kilograms per hectare of arable land),Romania,128.3068783,40.05782204,38.60589812,34.78274317,40.59559235,52.54624973,51.51959444,83.20112825,107.4158128,0
Fertilizer consumption (kilograms per hectare of arable land),Russian Federation,0,11.75810998,10.02124758,11.49290082,12.48071134,15.72450246,15.90050062,20.81411273,25.32781198,0
Fertilizer consumption (kilograms per hectare of arable land),Rwanda,3.396590909,0,0.365853659,2.194444444,3.44809228,0.079391892,11.26655012,14.92530364,23.90118259,0
Fertilizer consumption (kilograms per hectare of arable land),Samoa,0,0,0,0.769230769,2.307692308,1.333333333,0.276428571,5.199190283,3.843224092,0
Fertilizer consumption (kilograms per hectare of arable land),San Marino,0,0,0,115.51,114.52,98.54,104.07,118.1309824,0,0
Fertilizer consumption (kilograms per hectare of arable land),Sao Tome and Principe,0,0,0,25.75,26.555,30,46.7625,51.7075,46.625,0
Fertilizer consumption (kilograms per hectare of arable land),Saudi Arabia,144.2477876,98.17289337,90.73412153,101.5277778,106.0869565,76.10062893,80.11661808,87.63848397,88.65889213,0
Fertilizer consumption (kilograms per hectare of arable land),Senegal,3.800129366,8.149779736,9.534450652,11.79442623,2.307258633,8.610220994,11.38484848,14.66195652,8.839140992,0
Fertilizer consumption (kilograms per hectare of arable land),Serbia,0,0,0,0,144.4470894,127.8650906,121.3514372,72.91032133,74.98536138,0
Fertilizer consumption (kilograms per hectare of arable land),Seychelles,0,0,0,0,11,32.22222222,337.0666667,515.6666667,542.4666667,0
Fertilizer consumption (kilograms per hectare of arable land),Sierra Leone,2.674897119,6.18556701,0.619834711,5.783788238,8.22963169,9.887071464,9.396458333,15.7675,2.666717172,0
Fertilizer consumption (kilograms per hectare of arable land),Singapore,5600,4701,4027,101.88,114.7538462,126.71875,151.5892857,152.0357143,140.8928571,0
Fertilizer consumption (kilograms per hectare of arable land),Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Slovak Republic,0,63.45675849,77.83710407,83.10638298,91.78156749,85.06393678,116.4788111,129.3015579,134.4936501,0
Fertilizer consumption (kilograms per hectare of arable land),Slovenia,0,432.9846939,445.2906977,403.4761905,322.005618,266.5691533,263.0786785,261.7559688,246.3553468,0
Fertilizer consumption (kilograms per hectare of arable land),Solomon Islands,0,0,0,0,0,0,0,137.0178261,10.34086957,0
Fertilizer consumption (kilograms per hectare of arable land),Somalia,2.641878669,0,0.479386385,0,0.007428571,0.094709091,0.061009091,0.892672727,1.071109091,0
Fertilizer consumption (kilograms per hectare of arable land),South Africa,61.33492188,55.91821561,57.13868613,61.20489051,62.33642857,53.77802601,66.49166667,90.0905175,104.6388233,0
Fertilizer consumption (kilograms per hectare of arable land),South Sudan,0,0,0,0,0,0,0.006753037,0.10171903,0.025844573,0
Fertilizer consumption (kilograms per hectare of arable land),Spain,128.8491034,130.1769553,172.9757381,164.4517778,142.3294811,130.6752874,151.3560841,157.6985254,161.0516312,0
Fertilizer consumption (kilograms per hectare of arable land),Sri Lanka,190.1588889,246.3227633,262.0067492,304.5630342,291.3152381,229.0475,261.3145923,138.2963255,153.9382289,0
Fertilizer consumption (kilograms per hectare of arable land),St. Kitts and Nevis,110.25,227.1428571,283.3333333,7.857142857,22.61306533,11.33333333,23.048,5.196,5.196,0
Fertilizer consumption (kilograms per hectare of arable land),St. Lucia,1972.758621,253.82,621.325,249.815,226.4913043,134.082397,270.1123596,176.5018727,199.7640449,0
Fertilizer consumption (kilograms per hectare of arable land),St. Martin (French part),0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),St. Vincent and the Grenadines,746.7532468,1136.363636,1772.727273,95.525,84.925,106.475,135.775,130.3,301.68,0
Fertilizer consumption (kilograms per hectare of arable land),Sudan,6.3984375,3.893333333,2.284848485,3.472486228,2.550933333,10.23810602,4.200625935,7.103071993,7.103071993,0
Fertilizer consumption (kilograms per hectare of arable land),Suriname,17.54385965,75.43859649,133.2280702,92.17777778,183.3265306,211.9272727,194.9921538,135.3770968,175.4832759,0
Fertilizer consumption (kilograms per hectare of arable land),Sweden,115.5431186,116.3122074,105.7259978,100.7346016,86.5998866,82.05491484,93.06397802,100.666407,117.1254788,0
Fertilizer consumption (kilograms per hectare of arable land),Switzerland,416.5322881,345.9028051,290.7989381,196.5456388,229.1271296,218.7891796,208.401251,187.792803,177.1872628,0
Fertilizer consumption (kilograms per hectare of arable land),Syrian Arab Republic,62.26612078,73.00394846,70.25546825,69.91835402,84.54111349,33.01685513,6.49027891,5.944446577,3.864198667,0
Fertilizer consumption (kilograms per hectare of arable land),Tajikistan,0,82.35294118,47.03061224,40.97923175,35.19377205,9.592783505,21.06819545,14.71882297,90.364821,0
Fertilizer consumption (kilograms per hectare of arable land),Tanzania,5.2,4.033707865,3.536504298,3.699767442,5.127358906,8.720109509,9.682719649,16.26651978,9.250309202,0
Fertilizer consumption (kilograms per hectare of arable land),Thailand,59.6656568,79.63461764,93.06953209,100.0008548,99.81778923,143.2600011,156.728607,138.4241659,139.3613125,0
Fertilizer consumption (kilograms per hectare of arable land),Timor-Leste,0,0,0,0.154949664,0.301615646,3.092413793,0.178758741,0.52322695,0.529327354,0
Fertilizer consumption (kilograms per hectare of arable land),Togo,5.555555556,5.19255814,7.713004484,5.756233766,0.013878661,9.837926829,1.846203774,15.35684906,2.064833962,0
Fertilizer consumption (kilograms per hectare of arable land),Tonga,0,0,0,0,0,10.46470588,6.364210526,8.386,11.3485,0
Fertilizer consumption (kilograms per hectare of arable land),Trinidad and Tobago,197.2222222,135,194.2857143,146.6666667,236,228,360,320.514,354.4548,0
Fertilizer consumption (kilograms per hectare of arable land),Tunisia,28.8415263,31.44876325,39.54602292,36.80981595,44.91494752,47.43181013,45.7496136,57.24626401,48.04885035,0
Fertilizer consumption (kilograms per hectare of arable land),Turkiye,76.58213981,61.01343858,89.23032857,72.79594899,91.83734389,98.3756547,105.3307889,109.7276276,129.5279915,0
Fertilizer consumption (kilograms per hectare of arable land),Turkmenistan,0,73.96449704,43.67816092,54.85294118,126.7156863,141.7525773,209.6907216,235.7731959,241.9072165,0
Fertilizer consumption (kilograms per hectare of arable land),Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Tuvalu,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Uganda,0.0384,0.375494071,0.695866142,1.332678571,1.25442623,1.719407407,1.819995652,3.295689855,2.442355072,0
Fertilizer consumption (kilograms per hectare of arable land),Ukraine,0,34.06326034,15.64276584,15.94939159,21.55365839,32.65818887,44.9081477,65.39079936,78.48727372,0
Fertilizer consumption (kilograms per hectare of arable land),United Arab Emirates,357.1428571,700,983.3333333,644.8,834.3873518,737.3517787,629.1565909,745.3496454,626.8049702,0
Fertilizer consumption (kilograms per hectare of arable land),United Kingdom,360.7250755,375.4017933,332.8002559,323.3667473,256.4817854,243.0485762,247.8543354,245.6197779,240.9396299,0
Fertilizer consumption (kilograms per hectare of arable land),United States,100.4412823,108.0577016,112.3411025,111.8817601,126.6511039,124.7004004,127.9752191,129.1545469,128.7409296,0
Fertilizer consumption (kilograms per hectare of arable land),Uruguay,57.92425463,48.72389791,96.51076466,61.02679218,148.6969914,145.7835711,184.4914946,187.2559206,211.1208088,0
Fertilizer consumption (kilograms per hectare of arable land),Uzbekistan,0,105.8639212,184.1000447,160.3479037,165.2033272,205.3895014,244.6619683,217.9586348,296.8387939,0
Fertilizer consumption (kilograms per hectare of arable land),Vanuatu,0,0,0,0,0,0,0,0.2915,0.012,0
Fertilizer consumption (kilograms per hectare of arable land),"Venezuela, RB",153.2485876,94.87080602,85.49942152,115.8583526,115.2542373,181.9,188.8782615,124.8461538,50.88651154,0
Fertilizer consumption (kilograms per hectare of arable land),Viet Nam,104.9408129,216.8557833,322.2106542,295.4877348,342.972396,365.25343,436.8485404,417.4360855,427.5906011,0
Fertilizer consumption (kilograms per hectare of arable land),Virgin Islands (U.S.),325,433.3333333,200,57.315,67.94,85.18,108.62,63.7,0,0
Fertilizer consumption (kilograms per hectare of arable land),West Bank and Gaza,0,0,0,212.1786696,201.9677767,150.0311213,173.1414251,227.0176033,371.9689737,0
Fertilizer consumption (kilograms per hectare of arable land),"Yemen, Rep.",14.74655286,7.191149355,11.25511509,8.197879859,8.423580786,19.45778466,22.43184813,1.648594687,10.62896373,0
Fertilizer consumption (kilograms per hectare of arable land),Zambia,20.5811138,20.70175439,12.90436006,26.07474826,25.67706605,29.17352941,51.83082703,52.51333421,63.90456053,0
Fertilizer consumption (kilograms per hectare of arable land),Zimbabwe,57.62371134,55.06451613,51.47058824,35.70136986,32.35634146,34.083,25.775,33.2,25.975,0
Arable land (hectares),Afghanistan,7910000,7703000,7757000,7678000,7794000,7793000,7771000,7794000,7829000,0
Arable land (hectares),Albania,579000,577000,577000,578000,584000,626000,615600,611346,599900,0
Arable land (hectares),Algeria,7081000,7477000,7661000,7547000,7470000,7502000,7469400,7500703.6,7530600,0
Arable land (hectares),American Samoa,640,690,730,780,820,860,900,940,970,0
Arable land (hectares),Andorra,1000,1000,1000,850,780,770,800,824.5,747.6,0
Arable land (hectares),Angola,2900000,3000000,3000000,3100000,3300000,4200000,5010000,5357000,5373000,0
Arable land (hectares),Antigua and Barbuda,4000,4000,4000,4000,4000,4000,4000,4000,4000,0
Arable land (hectares),Argentina,26575000,26998000,27425000,27862000,35582500,38003100,39215700,40208759.7,42208759.7,0
Arable land (hectares),Armenia,0,435000,455000,455000,452900,448500,447500,445600,443420,0
Arable land (hectares),Aruba,2000,2000,2000,2000,2000,2000,2000,2000,2000,0
Arable land (hectares),Australia,16956000,17843000,21350000,23735000,24228000,25591750,31960300,30974000,31265000,0
Arable land (hectares),Austria,1426000,1423000,1404000,1385000,1377200,1363800,1351700,1327150,1319765.4,0
Arable land (hectares),Azerbaijan,0,1723600,1809700,1837300,1841300,1884100,1926500,2097900,2089000,0
Arable land (hectares),"Bahamas, The",7000,6000,6000,7000,7000,7000,8000,8000,8000,0
Arable land (hectares),Bahrain,2000,2000,2000,2020,2040,2060,2080,2100,2100,0
Arable land (hectares),Bangladesh,9456000,8408000,8454000,8253000,7880000,7791000,7669000,7772300,8110000,0
Arable land (hectares),Barbados,16000,16000,16000,14000,13000,12000,9000,7000,7000,0
Arable land (hectares),Belarus,0,6225000,6187000,5616000,5540000,5535000,5662100,5712000,5624000,0
Arable land (hectares),Belgium,766000,940000,873000,832000,842000,834000,817000,850000,865640,0
Arable land (hectares),Belize,52000,60000,64000,70000,70000,75000,78000,90000,100000,0
Arable land (hectares),Benin,1615000,1700000,2250000,2550000,2500000,2500000,2700000,2800000,2800000,0
Arable land (hectares),Bermuda,300,300,400,400,400,300,300,300,300,0
Arable land (hectares),Bhutan,135000,140000,153000,156000,151300,100600,100200,94000,94000,0
Arable land (hectares),Bolivia,2100000,2350000,2974000,3300000,3891500,4233500,4515842.8,4627599.3,4868367.2,0
Arable land (hectares),Bosnia and Herzegovina,0,850000,950000,997000,1027000,1004000,1006000,1029000,1008000,0
Arable land (hectares),Botswana,420000,395000,230000,245000,201000,259000,402000,259600,260000,0
Arable land (hectares),Brazil,47340000,42886000,44294000,46602000,48914000,51405000,53895000,56385000,58252760,0
Arable land (hectares),British Virgin Islands,2000,2000,2000,1000,1000,1000,1000,1000,1000,0
Arable land (hectares),Brunei Darussalam,4000,4000,4000,4000,4000,4000,4000,4000,4000,0
Arable land (hectares),Bulgaria,3856000,4001000,3536000,3355000,3132000,3186000,3486000,3478000,3500475.5,0
Arable land (hectares),Burkina Faso,3505000,3361000,3900000,4283000,4665000,5048000,5430000,5813000,6100000,0
Arable land (hectares),Burundi,930000,930000,950000,986000,939000,950000,1081000,1189000,1270000,0
Arable land (hectares),Cabo Verde,41000,41000,44000,47000,48000,50000,50000,50000,50000,0
Arable land (hectares),Cambodia,3695000,3700000,3700000,3700000,3700000,3748000,3911876.1,4030883.8,4120139.7,0
Arable land (hectares),Cameroon,5940000,5960000,5960000,5960000,5963000,6200000,6200000,6200000,6200000,0
Arable land (hectares),Canada,41367000,41162000,41015000,40615000,39283000,37687000,38032000,38690000,38259000,0
Arable land (hectares),Cayman Islands,200,200,200,200,200,200,200,200,200,0
Arable land (hectares),Central African Republic,1870000,1870000,1870000,1870000,1870000,1834000,1800000,1800000,1800000,0
Arable land (hectares),Chad,3273000,3390000,3600000,3700000,3900000,4200000,5200000,5300000,5300000,0
Arable land (hectares),Channel Islands,3700,3600,3700,3600,3600,4310,4170,3630,3630,0
Arable land (hectares),Chile,2802000,2276000,1979000,1650000,1350000,1272979,1288950,1303921,1313900,0
Arable land (hectares),China,123800000,120700000,119039500,120027688.9,121003066.7,120132300,115603100,110613900,108862000,0
Arable land (hectares),Colombia,3305000,2832000,2551000,2211000,1904600,1763000,1496000,2089253.5,1993000,0
Arable land (hectares),Comoros,65000,65000,65000,65000,65000,65000,65000,65000,65000,0
Arable land (hectares),"Congo, Dem. Rep.",6670000,6700000,6700000,6700000,6700000,9114000,12314000,13494000,13680000,0
Arable land (hectares),"Congo, Rep.",479000,473000,491000,490000,490000,510000,550000,550000,550000,0
Arable land (hectares),Costa Rica,260000,230000,210000,200000,210000,225000,232000,252500,243000,0
Arable land (hectares),Cote d'Ivoire,2430000,3000000,2900000,2800000,2800000,2900000,3500000,3500000,3500000,0
Arable land (hectares),Croatia,0,1104000,1089000,858000,881000,904400,812900,804000,857000,0
Arable land (hectares),Cuba,3391000,3686000,3574000,3798000,3634000,3384000,3087970,2908600,2908600,0
Arable land (hectares),Curacao,0,0,0,0,0,0,0,0,0,0
Arable land (hectares),Cyprus,105600,99400,100100,100000,115000,82600,80180,104565,95156.6,0
Arable land (hectares),Czechia,0,3317000,3261000,2779690,2637440,2547930,2489000,2484000,2475335,0
Arable land (hectares),Denmark,2561000,2365000,2366000,2276000,2347000,2421000,2432000,2388400,2357000,0
Arable land (hectares),Djibouti,1000,1000,1000,1000,1300,1600,2000,2000,3000,0
Arable land (hectares),Dominica,5000,4000,3000,5000,5000,6000,6000,6000,6000,0
Arable land (hectares),Dominican Republic,900000,900000,870000,898000,820000,800000,800000,877000,877000,0
